run,rep,parent_system,parent_label_budget,nominal_review_rate_dev,scenario,realized_review_rate,cascade_error_rate,reviewed_error_rate,error_enrichment_factor,error_capture_rate,cascade_escalation_rate,oracle_review_tpr_upper_bound,oracle_review_fpr_lower_bound
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,OFFICIAL_TEST,0.05653338093538022,0.027424729263358323,0.040311546153036525,1.4698976885396655,0.08309828596224778,0.21924312745448055,0.9533984375,0.007089634012710936
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_OOD_EXACT,0.07666692547253638,0.03553404591216129,0.04174637110385957,1.174827409382396,0.09007040543821315,0.2863514411173512,0.9569637864376397,0.01289899431569742
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,TEMPLATE_OOD_EXACT,0.05404315761398808,0.026429231561253666,0.04177665557213359,1.5806988362605245,0.08542595634827506,0.2102863735323124,0.9539750133957529,0.0070095786501301145
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_TEMPLATE_OOD_EXACT,0.07390889686180117,0.03436123348017621,0.043382081848347055,1.2625298178942028,0.09331218609569125,0.2788773332122258,0.9579038670039755,0.012658846529814272
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,LATE_TEST_Q4,0.12649623803009577,0.03821819425444596,0.034640081108482594,0.9063767083776565,0.11465324384787472,0.327889876880985,0.9609255737968344,0.0131286394917946
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,OFFICIAL_TEST,0.10635487325955016,0.027424729263358323,0.05661855208683003,2.064507238818107,0.21957040572792363,0.21924312745448055,0.9604036458333334,0.006092483015559939
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_OOD_EXACT,0.1389528714511245,0.03553404591216129,0.059353076302228844,1.6703157430748872,0.23209516873027433,0.2863514411173512,0.9637329266498107,0.010979934897731138
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,TEMPLATE_OOD_EXACT,0.10316766218219485,0.026429231561253666,0.05573257981121866,2.1087476448965283,0.217554564656184,0.2102863735323124,0.9606305874390141,0.006001882509274126
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_TEMPLATE_OOD_EXACT,0.13598256051591806,0.03436123348017621,0.05831273796005611,1.697050194478556,0.23076923076923078,0.2788773332122258,0.9642790025298157,0.010728250244379277
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,LATE_TEST_Q4,0.19656292749658003,0.03821819425444596,0.04871683340582862,1.2747026476836054,0.2505592841163311,0.327889876880985,0.9668175366239053,0.010693488618316569
